1530836096.600641, PLACE_4_0_005
1530836096.650705, PLACE_4_0_005
1530836096.700793, PLACE_4_0_005
1530836096.750855, PLACE_4_0_005
1530836096.800936, PLACE_4_0_005
1530836096.850996, PLACE_4_0_005
1530836096.901022, PLACE_4_0_005
1530836096.951102, 
1530836097.001164, 
1530836097.051251, 
1530836097.101313, 
1530836097.151402, 
1530836097.201461, 
1530836097.251563, 
1530836097.301651, 
1530836097.351713, 
1530836097.401805, 
1530836097.451880, 
1530836097.501978, 
1530836097.552042, 
1530836097.602105, 
1530836097.652171, 
1530836097.702235, 
1530836097.752300, 
1530836097.802363, 
1530836097.852423, PICK_4_0_007
1530836097.902483, PICK_4_0_007
1530836097.952564, PICK_4_0_007
1530836098.002641, PICK_4_0_007
1530836098.052701, PICK_4_0_007
1530836098.102761, PICK_4_0_007
1530836098.152847, PICK_4_0_007
1530836098.202927, PICK_4_0_007
1530836098.253008, PICK_4_0_007
1530836098.303070, PICK_4_0_007
1530836098.353131, PICK_4_0_007
1530836098.403190, PICK_4_0_007
1530836098.453254, PICK_4_0_007
1530836098.503318, PICK_4_0_007
1530836098.553387, PICK_4_0_007
1530836098.603477, PICK_4_0_007
1530836098.653537, PICK_4_0_007
1530836098.703598, PICK_4_0_007
1530836098.753679, PICK_4_0_007
1530836098.803752, PICK_4_0_007
1530836098.853838, PICK_4_0_007
1530836098.903922, PICK_4_0_007
1530836098.954008, PICK_4_0_007
1530836099.004094, PICK_4_0_007
1530836099.054184, PICK_4_0_007
1530836099.104248, PICK_4_0_007
1530836099.154307, PICK_4_0_007
1530836099.204368, PICK_4_0_007
1530836099.254427, PICK_4_0_007
1530836099.304504, PICK_4_0_007
1530836099.354584, PICK_4_0_007
1530836099.404663, PICK_4_0_007
1530836099.454722, PICK_4_0_007
1530836099.504782, PICK_4_0_007
1530836099.554842, PICK_4_0_007
1530836099.604901, PICK_4_0_007
1530836099.654961, PICK_4_0_007
1530836099.705021, PICK_4_0_007
1530836099.755082, PICK_4_0_007
1530836099.805144, PICK_4_0_007
1530836099.855255, PICK_4_0_007
1530836099.905324, PICK_4_0_007
1530836099.955392, PICK_4_0_007
1530836100.005455, PICK_4_0_007
1530836100.055517, PICK_4_0_007
1530836100.105578, PICK_4_0_007
1530836100.155640, PICK_4_0_007
1530836100.205700, PICK_4_0_007
1530836100.255780, PICK_4_0_007
1530836100.305842, PICK_4_0_007
1530836100.355927, PICK_4_0_007
1530836100.405997, PICK_4_0_007
1530836100.456120, PICK_4_0_007
1530836100.506180, PICK_4_0_007
1530836100.556243, PICK_4_0_007
1530836100.606304, PICK_4_0_007
1530836100.656369, PICK_4_0_007
1530836100.706430, PICK_4_0_007
1530836100.756509, PICK_4_0_007
1530836100.806570, PICK_4_0_007
1530836100.856632, PICK_4_0_007
1530836100.906695, PICK_4_0_007
1530836100.956776, PICK_4_0_007
1530836101.006857, PICK_4_0_007
1530836101.056943, PICK_4_0_007
1530836101.107024, PICK_4_0_007
1530836101.157109, PICK_4_0_007
1530836101.207178, PICK_4_0_007
1530836101.257238, PICK_4_0_007
1530836101.307330, PICK_4_0_007
1530836101.357414, PICK_4_0_007
1530836101.407480, PICK_4_0_007
1530836101.457548, PICK_4_0_007
1530836101.507611, PICK_4_0_007
1530836101.557691, PICK_4_0_007
1530836101.607753, PICK_4_0_007
1530836101.657840, PICK_4_0_007
1530836101.707914, PICK_4_0_007
1530836101.758001, PICK_4_0_007
1530836101.808074, PICK_4_0_007
1530836101.858161, PICK_4_0_007
1530836101.908254, PICK_4_0_007
1530836101.958326, PICK_4_0_007
1530836102.008392, PICK_4_0_007
1530836102.058457, PICK_4_0_007
1530836102.108522, PICK_4_0_007
1530836102.158615, PICK_4_0_007
1530836102.208681, PICK_4_0_007
1530836102.258743, PICK_4_0_007
1530836102.308806, PICK_4_0_007
1530836102.358870, PICK_4_0_007
1530836102.408934, PICK_4_0_007
1530836102.458997, PICK_4_0_007
1530836102.509062, PICK_4_0_007
1530836102.559150, PICK_4_0_007
1530836102.609190, PICK_4_0_007
1530836102.659256, PICK_4_0_007
1530836102.709320, PICK_4_0_007
1530836102.759383, PICK_4_0_007
1530836102.809445, PICK_4_0_007
1530836102.859507, PICK_4_0_007
1530836102.909571, PICK_4_0_007
1530836102.959638, PICK_4_0_007
1530836103.009705, PICK_4_0_007
1530836103.059791, PICK_4_0_007
1530836103.109857, PICK_4_0_007
1530836103.159945, PICK_4_0_007
1530836103.210039, PICK_4_0_007
1530836103.260117, PICK_4_0_007
1530836103.310226, PICK_4_0_007
1530836103.360316, PICK_4_0_007
1530836103.410387, PICK_4_0_007
1530836103.460456, PICK_4_0_007
1530836103.510522, PICK_4_0_007
1530836103.560595, PICK_4_0_007
1530836103.610671, PICK_4_0_007
1530836103.660762, PICK_4_0_007
1530836103.710830, PICK_4_0_007
1530836103.760898, PICK_4_0_007
1530836103.810965, PICK_4_0_007
1530836103.861032, PICK_4_0_007
1530836103.911098, PICK_4_0_007
1530836103.961191, PICK_4_0_007
1530836104.011253, PICK_4_0_007
1530836104.061315, PICK_4_0_007
1530836104.111380, PICK_4_0_007
1530836104.161443, PICK_4_0_007
1530836104.211507, PICK_4_0_007
1530836104.261573, PICK_4_0_007
1530836104.311636, PICK_4_0_007
1530836104.361719, PICK_4_0_007
1530836104.411793, PICK_4_0_007
1530836104.461858, PICK_4_0_007
1530836104.511923, PICK_4_0_007
1530836104.561989, PICK_4_0_007
1530836104.612072, PICK_4_0_007
1530836104.662213, PICK_4_0_007
1530836104.712304, PICK_4_0_007
1530836104.762383, PICK_4_0_007
1530836104.812454, PICK_4_0_007
1530836104.862519, PICK_4_0_007
1530836104.912580, PICK_4_0_007
1530836104.962643, PICK_4_0_007
1530836105.012708, PICK_4_0_007
1530836105.062770, PICK_4_0_007
1530836105.112832, PICK_4_0_007
1530836105.162895, PICK_4_0_007
1530836105.212959, PICK_4_0_007
1530836105.263021, PICK_4_0_007
1530836105.313082, PICK_4_0_007
1530836105.363142, PICK_4_0_007
1530836105.413204, PICK_4_0_007
1530836105.463268, PICK_4_0_007
1530836105.513339, PICK_4_0_007
1530836105.563416, PICK_4_0_007
1530836105.613480, PICK_4_0_007
1530836105.663545, 
1530836105.713632, 
1530836105.763721, 
1530836105.813803, 
1530836105.863868, 
1530836105.913984, 
1530836105.964054, PLACE_4_0_008
1530836106.014107, PLACE_4_0_008
1530836106.064196, PLACE_4_0_008
1530836106.114284, PLACE_4_0_008
1530836106.164351, PLACE_4_0_008
1530836106.214444, PLACE_4_0_008
1530836106.264537, PLACE_4_0_008
1530836106.314602, PLACE_4_0_008
1530836106.364693, PLACE_4_0_008
1530836106.414782, PLACE_4_0_008
1530836106.464847, PLACE_4_0_008
1530836106.514939, PLACE_4_0_008
1530836106.565021, PLACE_4_0_008
1530836106.615114, PLACE_4_0_008
1530836106.665179, PLACE_4_0_008
1530836106.715245, PLACE_4_0_008
1530836106.765343, PLACE_4_0_008
1530836106.815441, PLACE_4_0_008
1530836106.865524, PLACE_4_0_008
1530836106.915617, PLACE_4_0_008
1530836106.965702, PLACE_4_0_008
1530836107.015808, PLACE_4_0_008
1530836107.065908, PLACE_4_0_008
1530836107.115992, PLACE_4_0_008
1530836107.166112, PLACE_4_0_008
1530836107.216181, PLACE_4_0_008
1530836107.266258, PLACE_4_0_008
1530836107.316323, PLACE_4_0_008
1530836107.366408, PLACE_4_0_008
1530836107.416492, PLACE_4_0_008
1530836107.466557, PLACE_4_0_008
1530836107.516663, PLACE_4_0_008
1530836107.566754, PLACE_4_0_008
1530836107.616872, PLACE_4_0_008
1530836107.666984, PLACE_4_0_008
1530836107.717054, PLACE_4_0_008
1530836107.767118, PLACE_4_0_008
1530836107.817187, PLACE_4_0_008
1530836107.867300, PLACE_4_0_008
1530836107.917367, PLACE_4_0_008
1530836107.967436, PLACE_4_0_008
1530836108.017502, PLACE_4_0_008
1530836108.067568, PLACE_4_0_008
1530836108.117684, PLACE_4_0_008
1530836108.167784, PLACE_4_0_008
1530836108.217870, PLACE_4_0_008
1530836108.267958, PLACE_4_0_008
1530836108.318054, PLACE_4_0_008
1530836108.368119, PLACE_4_0_008
1530836108.418213, PLACE_4_0_008
1530836108.468297, PLACE_4_0_008
1530836108.518361, PLACE_4_0_008
1530836108.568429, PLACE_4_0_008
1530836108.618497, PLACE_4_0_008
1530836108.668583, PLACE_4_0_008
1530836108.718680, PLACE_4_0_008
1530836108.768764, PLACE_4_0_008
1530836108.818852, PLACE_4_0_008
1530836108.868949, PLACE_4_0_008
1530836108.919033, PLACE_4_0_008
1530836108.969118, PLACE_4_0_008
1530836109.019183, PLACE_4_0_008
1530836109.069248, PLACE_4_0_008
1530836109.119311, PLACE_4_0_008
1530836109.169412, PLACE_4_0_008
1530836109.219478, PLACE_4_0_008
1530836109.269544, PLACE_4_0_008
1530836109.319646, PLACE_4_0_008
1530836109.369715, PLACE_4_0_008
1530836109.419785, PLACE_4_0_008
1530836109.469850, PLACE_4_0_008
1530836109.519947, PLACE_4_0_008
1530836109.570013, PLACE_4_0_008
1530836109.620078, PLACE_4_0_008
1530836109.670142, PLACE_4_0_008
1530836109.720249, PLACE_4_0_008
1530836109.770317, PLACE_4_0_008
1530836109.820406, PLACE_4_0_008
1530836109.870493, PLACE_4_0_008
1530836109.920583, PLACE_4_0_008
1530836109.970677, PLACE_4_0_008
1530836110.020766, PLACE_4_0_008
1530836110.070852, PLACE_4_0_008
1530836110.120937, PLACE_4_0_008
1530836110.171002, PLACE_4_0_008
1530836110.221127, PLACE_4_0_008
1530836110.271201, PLACE_4_0_008
1530836110.321266, PLACE_4_0_008
1530836110.371351, PLACE_4_0_008
1530836110.421462, PLACE_4_0_008
1530836110.471549, PLACE_4_0_008
1530836110.521632, PLACE_4_0_008
1530836110.571697, PLACE_4_0_008
1530836110.621781, PLACE_4_0_008
1530836110.671865, PLACE_4_0_008
1530836110.721950, PLACE_4_0_008
1530836110.772032, PLACE_4_0_008
1530836110.822135, PLACE_4_0_008
1530836110.872229, PLACE_4_0_008
1530836110.922299, PLACE_4_0_008
1530836110.972389, PLACE_4_0_008
1530836111.022459, PLACE_4_0_008
1530836111.072543, PLACE_4_0_008
1530836111.122607, PLACE_4_0_008
1530836111.172671, PLACE_4_0_008
1530836111.222735, PLACE_4_0_008
1530836111.272806, PLACE_4_0_008
1530836111.322874, PLACE_4_0_008
1530836111.372940, PLACE_4_0_008
1530836111.423007, PLACE_4_0_008
1530836111.473077, PLACE_4_0_008
1530836111.523182, PLACE_4_0_008
1530836111.573247, PLACE_4_0_008
1530836111.623338, PLACE_4_0_008
1530836111.673402, PLACE_4_0_008
1530836111.723466, PLACE_4_0_008
1530836111.773533, PLACE_4_0_008
1530836111.823598, PLACE_4_0_008
1530836111.873662, PLACE_4_0_008
1530836111.923748, PLACE_4_0_008
1530836111.973817, PLACE_4_0_008
1530836112.023882, PLACE_4_0_008
1530836112.073950, PLACE_4_0_008
1530836112.124014, PLACE_4_0_008
1530836112.174077, PLACE_4_0_008
1530836112.224140, PLACE_4_0_008
1530836112.274204, PLACE_4_0_008
1530836112.324266, PLACE_4_0_008
1530836112.374360, PLACE_4_0_008
1530836112.424426, PLACE_4_0_008
1530836112.474490, PLACE_4_0_008
1530836112.524556, PLACE_4_0_008
1530836112.574623, PLACE_4_0_008
1530836112.624688, PLACE_4_0_008
1530836112.674775, PLACE_4_0_008
1530836112.724842, PLACE_4_0_008
1530836112.774910, PLACE_4_0_008
1530836112.824995, PLACE_4_0_008
1530836112.875060, PLACE_4_0_008
1530836112.925114, PLACE_4_0_008
1530836112.975177, PLACE_4_0_008
1530836113.025241, PLACE_4_0_008
1530836113.075304, PLACE_4_0_008
1530836113.125367, PLACE_4_0_008
1530836113.175430, PLACE_4_0_008
1530836113.225495, PLACE_4_0_008
1530836113.275559, PLACE_4_0_008
1530836113.325642, PLACE_4_0_008
1530836113.375709, PLACE_4_0_008
1530836113.425795, PLACE_4_0_008
1530836113.475859, PLACE_4_0_008
1530836113.525951, PLACE_4_0_008
1530836113.576015, PLACE_4_0_008
1530836113.626081, PLACE_4_0_008
1530836113.676167, PLACE_4_0_008
1530836113.726251, PLACE_4_0_008
1530836113.776316, 
1530836113.826383, 
1530836113.876448, 
1530836113.926515, 
1530836113.976579, 
1530836114.026646, 
1530836114.076712, 
1530836114.126777, 
1530836114.176842, 
1530836114.226910, 
1530836114.276973, 
1530836114.327036, 
1530836114.377106, 
1530836114.427175, PICK_4_0_010
1530836114.477199, PICK_4_0_010
1530836114.527266, PICK_4_0_010
1530836114.577331, PICK_4_0_010
1530836114.627423, PICK_4_0_010
1530836114.677487, PICK_4_0_010
1530836114.727558, PICK_4_0_010
1530836114.777647, PICK_4_0_010
1530836114.827732, PICK_4_0_010
1530836114.877817, PICK_4_0_010
1530836114.927900, PICK_4_0_010
1530836114.977964, PICK_4_0_010
1530836115.028028, PICK_4_0_010
1530836115.078092, PICK_4_0_010
1530836115.128171, PICK_4_0_010
1530836115.178238, PICK_4_0_010
1530836115.228303, PICK_4_0_010
1530836115.278371, PICK_4_0_010
1530836115.328437, PICK_4_0_010
1530836115.378500, PICK_4_0_010
1530836115.428566, PICK_4_0_010
1530836115.478631, PICK_4_0_010
1530836115.528694, PICK_4_0_010
1530836115.578783, PICK_4_0_010
1530836115.628848, PICK_4_0_010
1530836115.678953, PICK_4_0_010
1530836115.729019, PICK_4_0_010
1530836115.779108, PICK_4_0_010
1530836115.829181, PICK_4_0_010
1530836115.879261, PICK_4_0_010
1530836115.929326, PICK_4_0_010
1530836115.979389, PICK_4_0_010
1530836116.029480, PICK_4_0_010
1530836116.079547, PICK_4_0_010
1530836116.129643, PICK_4_0_010
1530836116.179703, PICK_4_0_010
1530836116.229790, PICK_4_0_010
1530836116.279851, PICK_4_0_010
1530836116.329932, PICK_4_0_010
1530836116.379993, PICK_4_0_010
1530836116.430054, PICK_4_0_010
1530836116.480115, PICK_4_0_010
1530836116.530201, PICK_4_0_010
1530836116.580264, PICK_4_0_010
1530836116.630353, PICK_4_0_010
1530836116.680441, PICK_4_0_010
1530836116.730522, PICK_4_0_010
1530836116.780608, PICK_4_0_010
1530836116.830688, PICK_4_0_010
1530836116.880766, PICK_4_0_010
1530836116.930849, PICK_4_0_010
1530836116.980931, PICK_4_0_010
1530836117.030995, PICK_4_0_010
1530836117.081077, PICK_4_0_010
1530836117.131154, PICK_4_0_010
1530836117.181228, PICK_4_0_010
1530836117.231288, PICK_4_0_010
1530836117.281352, PICK_4_0_010
1530836117.331438, PICK_4_0_010
1530836117.381497, PICK_4_0_010
1530836117.431591, PICK_4_0_010
1530836117.481698, PICK_4_0_010
1530836117.531781, PICK_4_0_010
1530836117.581864, PICK_4_0_010
1530836117.631951, PICK_4_0_010
1530836117.682060, PICK_4_0_010
1530836117.732153, PICK_4_0_010
1530836117.782232, PICK_4_0_010
1530836117.832318, PICK_4_0_010
1530836117.882378, PICK_4_0_010
1530836117.932456, PICK_4_0_010
1530836117.982534, PICK_4_0_010
1530836118.032595, PICK_4_0_010
1530836118.082736, PICK_4_0_010
1530836118.132796, PICK_4_0_010
1530836118.182882, PICK_4_0_010
1530836118.232959, PICK_4_0_010
1530836118.283043, PICK_4_0_010
1530836118.333080, PICK_4_0_010
1530836118.383165, PICK_4_0_010
1530836118.433225, PICK_4_0_010
1530836118.483285, PICK_4_0_010
1530836118.533346, PICK_4_0_010
1530836118.583429, PICK_4_0_010
1530836118.633493, PICK_4_0_010
1530836118.683558, PICK_4_0_010
1530836118.733623, PICK_4_0_010
1530836118.783686, PICK_4_0_010
1530836118.833754, PICK_4_0_010
1530836118.883848, PICK_4_0_010
1530836118.933914, PICK_4_0_010
1530836118.983976, PICK_4_0_010
1530836119.034039, PICK_4_0_010
1530836119.084144, PICK_4_0_010
1530836119.134245, PICK_4_0_010
1530836119.184310, PICK_4_0_010
1530836119.234373, PICK_4_0_010
1530836119.284458, PICK_4_0_010
1530836119.334541, PICK_4_0_010
1530836119.384606, PICK_4_0_010
1530836119.434668, PICK_4_0_010
1530836119.484753, PICK_4_0_010
1530836119.534854, PICK_4_0_010
1530836119.584962, PICK_4_0_010
1530836119.635061, PICK_4_0_010
1530836119.685110, PICK_4_0_010
1530836119.735179, PICK_4_0_010
1530836119.785250, PICK_4_0_010
1530836119.835363, PICK_4_0_010
1530836119.885456, PICK_4_0_010
1530836119.935546, PICK_4_0_010
1530836119.985613, PICK_4_0_010
1530836120.035696, PICK_4_0_010
1530836120.085779, PICK_4_0_010
1530836120.135890, PICK_4_0_010
1530836120.185984, PICK_4_0_010
1530836120.236055, PICK_4_0_010
1530836120.286124, PICK_4_0_010
1530836120.336213, PICK_4_0_010
1530836120.386308, PICK_4_0_010
1530836120.436399, PICK_4_0_010
1530836120.486470, PICK_4_0_010
1530836120.536557, PICK_4_0_010
1530836120.586623, PICK_4_0_010
1530836120.636688, PICK_4_0_010
1530836120.686758, PICK_4_0_010
1530836120.736822, PICK_4_0_010
1530836120.786906, PICK_4_0_010
1530836120.836990, PICK_4_0_010
1530836120.887084, PICK_4_0_010
1530836120.937148, PICK_4_0_010
1530836120.987240, PICK_4_0_010
1530836121.037304, PICK_4_0_010
1530836121.087368, PICK_4_0_010
1530836121.137431, PICK_4_0_010
1530836121.187563, PICK_4_0_010
1530836121.237632, PICK_4_0_010
1530836121.287696, PICK_4_0_010
1530836121.337760, PICK_4_0_010
1530836121.387828, PICK_4_0_010
1530836121.437914, PICK_4_0_010
1530836121.488015, PICK_4_0_010
1530836121.538135, PICK_4_0_010
1530836121.588243, PICK_4_0_010
1530836121.638307, PICK_4_0_010
1530836121.688373, PICK_4_0_010
1530836121.738455, PICK_4_0_010
1530836121.788522, PICK_4_0_010
